0	10446	10447	Strict control over the subjects, scale, materials and to a great extent the design of sculpture for Versailles was exercised by the premier peintre du Roi, Charles Le Brun. According to Antoine-Nicolas D*zallier d'Argenville, Le Brun provided a wax model for Granier's marble group Ino and Melicertes, and a Shepherdess was sculpted after a sketch given by Le Brun. Born at Les Matelles near Montpellier, Granier was an official of the Acad*mie royale de peinture et de sculpture, where he was received in 1686 and to whom he had presented his bust of Louis XIV.	Strict control over the subjects, scale, materials and to a great extent the design of sculpture for Versailles was exercised by the premier peintre du Roi, Charles Le Brun. According to Antoine-Nicolas D*zallier d'Argenville, Le Brun provided a wax model for Granier's marble group Ino and Melicertes, and a Shepherdess was sculpted after a sketch given by Le Brun. Born at Les Matelles near Montpellier, he was an official of the Acad*mie royale de peinture et de sculpture, where he was received in 1686 and to whom he had presented his bust of Louis XIV.
1	10447	10448	Ray Frenette, a Liberal who served as premier from 1997 to 1998, represented the district from its creation for the 1974 election until he resigned in 1998. Bernard Lord, a Progressive Conservative who served as premier from 1999 to 2006, won the seat in a by-election after Frenette's resignation until Bernard Lord's own resignation on January 31, 2007.	Ray Frenette, a Liberal who served as premier from 1997 to 1998, represented the district from its creation for the 1974 election until he resigned in 1998. Bernard Lord, a Progressive Conservative who served as premier from 1999 to 2006, won the seat in a by-election after Frenette's resignation until his own resignation on January 31, 2007.
0	10448	10449	Colonel Sybil Irving, the head of the Australian Women's Army Service (AWAS), who observed first hand the WAAAF's training methods before large-scale AWAS recruitment commenced, later declared that Stevenson ``did the most pertinent pioneering work'' in gaining acceptance for women in the armed forces. For Sybil Irving's part, Stevenson considered the role of Director ``a difficult job and often a lonely one''.	Colonel Sybil Irving, the head of the Australian Women's Army Service (AWAS), who observed first hand the WAAAF's training methods before large-scale AWAS recruitment commenced, later declared that Stevenson ``did the most pertinent pioneering work'' in gaining acceptance for women in the armed forces. For her part, Stevenson considered the role of Director ``a difficult job and often a lonely one''.
0	10449	10450	After searching Ross' notes, they deduce that his source was Neal Daniels ( Colin Stinton), CIA Station Chief in Madrid, who was formerly involved in Treadstone and is actively involved in Blackbriar. Bourne, having taken Ross' bag after Bourne was killed, follows the notes in his notebook to Daniels' Madrid office but finds it empty.	After searching Ross' notes, they deduce that his source was Neal Daniels ( Colin Stinton), CIA Station Chief in Madrid, who was formerly involved in Treadstone and is actively involved in Blackbriar. Bourne, having taken Ross' bag after he was killed, follows the notes in his notebook to Daniels' Madrid office but finds it empty.
1	10450	10451	During Eisenhower's presidency, the National Liberal League questioned the appointment of William Brennan to the Supreme Court. In the 1960s, James Hervey Johnson is reported to have assumed the leadership of the National Liberal League of that era. Current era records suggest that Johnson relocated operations in Johnson's era of the 1947-founded organization to California, that the organization renamed itself in 1966 to the ``National League For The Separation Of Church And State'', and that subsequent to Johnson's death an organization of that name continued in New York, with leadership passing to Fred Edwords.	During Eisenhower's presidency, the National Liberal League questioned the appointment of William Brennan to the Supreme Court. In the 1960s, James Hervey Johnson is reported to have assumed the leadership of the National Liberal League of that era. Current era records suggest that Johnson relocated operations in his era of the 1947-founded organization to California, that the organization renamed itself in 1966 to the ``National League For The Separation Of Church And State'', and that subsequent to Johnson's death an organization of that name continued in New York, with leadership passing to Fred Edwords.
0	10451	10452	Cordish is part of the Office of American Innovation, led by Senior White House Adviser Jared Kushner, with a directive to overhaul government functions using ideas from the business sector. Other members of the Office of American Innovation include National Economic Council Director Gary Cohn, Assistant to the President and Senior Counselor for Economic Initiatives Dina Powell, and Assistant to the President and Director of Strategic Initiatives Chris Liddell. In 2010, Gary Cohn married Margaret Katz in a Jewish ceremony at his home in Baltimore.	Cordish is part of the Office of American Innovation, led by Senior White House Adviser Jared Kushner, with a directive to overhaul government functions using ideas from the business sector. Other members of the Office of American Innovation include National Economic Council Director Gary Cohn, Assistant to the President and Senior Counselor for Economic Initiatives Dina Powell, and Assistant to the President and Director of Strategic Initiatives Chris Liddell. In 2010, he married Margaret Katz in a Jewish ceremony at his home in Baltimore.
1	10452	10453	It is uncertain why he took this name, but he may have added it in honour of his native Silesia or to honor a favourite scholastic, mystic or theosophic author, to distinguish himself from other famous writers of his era: perhaps the Spanish mystic writer Juan de los *ngeles (author of The Triumph of Love) or Lutheran theologian Johann Angelus in Darmstadt. He no longer used the name Scheffler, but did on occasion use his first name, Johann. From 1653 until his death, he used the names Angelus Silesius and also Johann Angelus Silesius. Shortly after Johann Angelus Silesius's conversion, on 24 March 1654, Silesius received an appointment as Imperial Court Physician to Ferdinand III, the Holy Roman Emperor.	It is uncertain why he took this name, but he may have added it in honour of his native Silesia or to honor a favourite scholastic, mystic or theosophic author, to distinguish himself from other famous writers of his era: perhaps the Spanish mystic writer Juan de los *ngeles (author of The Triumph of Love) or Lutheran theologian Johann Angelus in Darmstadt. He no longer used the name Scheffler, but did on occasion use his first name, Johann. From 1653 until his death, he used the names Angelus Silesius and also Johann Angelus Silesius. Shortly after his conversion, on 24 March 1654, Silesius received an appointment as Imperial Court Physician to Ferdinand III, the Holy Roman Emperor.
1	10453	10454	Thomas Heathcote Sorby (16 February 1856 -- 13 December 1930) was an English amateur footballer who made one appearance for England. Sorby was born in Sheffield, the fourth of ten children of Thomas Austin Sorby (1823--1885) and Dorothy Heathcote (1826--1904). Sorby's father was a partner in Robert Sorby and Sons, the family business, described as ``Edge Tool Manufacturers''.	Thomas Heathcote Sorby (16 February 1856 -- 13 December 1930) was an English amateur footballer who made one appearance for England. Sorby was born in Sheffield, the fourth of ten children of Thomas Austin Sorby (1823--1885) and Dorothy Heathcote (1826--1904). His father was a partner in Robert Sorby and Sons, the family business, described as ``Edge Tool Manufacturers''.
0	10454	10455	While civilian aircraft in other countries were frequently requisitioned for military purposes, Aer Lingus continued to fly a service between Dublin and Liverpool throughout the war. Winston Churchill, the British wartime Prime Minister, made an attack on the Irish Government and in particular *amon de Valera in his radio broadcast on VE Day. Churchill maintained that the British government displayed restraint on the Irish state while the de Valera government were allowed to ``frolic with the Germans''. Churchill maintained that the British could have invaded the Irish state but displayed ``considerable restraint'' in not doing so. De Valera replied to Churchill in a radio broadcast: Mr. Churchill makes it clear that in certain circumstances De Valera would have violated our neutrality and that he would justify his action by Britain's necessity.	While civilian aircraft in other countries were frequently requisitioned for military purposes, Aer Lingus continued to fly a service between Dublin and Liverpool throughout the war. Winston Churchill, the British wartime Prime Minister, made an attack on the Irish Government and in particular *amon de Valera in his radio broadcast on VE Day. Churchill maintained that the British government displayed restraint on the Irish state while the de Valera government were allowed to ``frolic with the Germans''. Churchill maintained that the British could have invaded the Irish state but displayed ``considerable restraint'' in not doing so. De Valera replied to Churchill in a radio broadcast: Mr. Churchill makes it clear that in certain circumstances he would have violated our neutrality and that he would justify his action by Britain's necessity.
1	10455	10456	The community was centered on a blast furnace that was named for William Tecumseh Sherman. The Tecumseh Iron Company was organized in 1873 by Willard Warner, who was a brevet brigadier general in the Union Army during the American Civil War. Warner served on General Sherman's staff, so Warner named the furnace in his honor.	The community was centered on a blast furnace that was named for William Tecumseh Sherman. The Tecumseh Iron Company was organized in 1873 by Willard Warner, who was a brevet brigadier general in the Union Army during the American Civil War. Warner served on General Sherman's staff, so he named the furnace in his honor.
1	10456	10457	Susanna Rigacci is a Swedish-born Italian singer/soprano. Susanna Rigacci was born in 1960 in Stockholm, Sweden, the daughter of composer and conductor M.* Bruno Rigacci. She graduated in musical training at the Luigi Cherubini conservatory in Florence, and attended successfully a post graduate experience with Iris Adami Corradetti. Under Iris Adami Corradetti's guidance, Susanna was awarded at the International ``Maria Callas'' Competition (Concorso RAI, 1983), and for the ``S*ngerf*rderungspreis'', at the Mozarteum (Salzburg, 1985).	Susanna Rigacci is a Swedish-born Italian singer/soprano. Susanna Rigacci was born in 1960 in Stockholm, Sweden, the daughter of composer and conductor M.* Bruno Rigacci. She graduated in musical training at the Luigi Cherubini conservatory in Florence, and attended successfully a post graduate experience with Iris Adami Corradetti. Under her guidance, Susanna was awarded at the International ``Maria Callas'' Competition (Concorso RAI, 1983), and for the ``S*ngerf*rderungspreis'', at the Mozarteum (Salzburg, 1985).
0	10457	10458	However in 1900, he married Lillian ``Muddie'' O'Connell, also from Cork city. They had six children including five daughters Pearl (Binnie), Muriel, Cecil, Ita and Ethna, and a son Sarsfield. A contemporary and friend of Michael Collins, the Irish revolutionary, Smiddy was appointed by Collins to be Smiddy's Economic Adviser to Plenipotentiaries for the Treaty Negotiations from October to December 1921 following the War of Independence.	However in 1900, he married Lillian ``Muddie'' O'Connell, also from Cork city. They had six children including five daughters Pearl (Binnie), Muriel, Cecil, Ita and Ethna, and a son Sarsfield. A contemporary and friend of Michael Collins, the Irish revolutionary, Smiddy was appointed by Collins to be his Economic Adviser to Plenipotentiaries for the Treaty Negotiations from October to December 1921 following the War of Independence.
0	10458	10459	Left for The Weather Channel in April 1987 Stan Verrett, now an anchor at ESPN and ESPNEWS, also worked for WVEC Kelly Wright, now at Fox News Channel Terry Zahn, joined as reporter and weekend anchor in 1981, became lead anchor in 1984, left in 1993 and joined WVEC in 1994, where Stan Verrett served as lead anchor until his death in 2000	Left for The Weather Channel in April 1987 Stan Verrett, now an anchor at ESPN and ESPNEWS, also worked for WVEC Kelly Wright, now at Fox News Channel Terry Zahn, joined as reporter and weekend anchor in 1981, became lead anchor in 1984, left in 1993 and joined WVEC in 1994, where he served as lead anchor until his death in 2000
0	10459	10460	The arrival of the statue is known to have coincided with Amenhotep III's marriage with Tadukhepa, Tushratta 's daughter, in the pharaoh's 36th year; letter EA 23's arrival in Egypt is dated to ``regnal year 36, the fourth month of winter, day 1'' of his reign. Furthermore, Tushratta never mentions in EA 23 that the statue's dispatch was meant to heal Amenhotep from Tushratta's maladies.	The arrival of the statue is known to have coincided with Amenhotep III's marriage with Tadukhepa, Tushratta 's daughter, in the pharaoh's 36th year; letter EA 23's arrival in Egypt is dated to ``regnal year 36, the fourth month of winter, day 1'' of his reign. Furthermore, Tushratta never mentions in EA 23 that the statue's dispatch was meant to heal Amenhotep from his maladies.
1	10460	10461	After manager Mark Stimson left Stevenage to join Gillingham, Julian refused to sign a new contract, stating he wanted to ``keep his options open for the summer''. As a result, he was transfer-listed in January 2008. Despite being on the transfer-list, Julian remained first choice goalkeeper under new manager Peter Taylor until Stevenage's 3--1 home defeat to Torquay United on 12 April 2008, Julian's final appearance of the season.	After manager Mark Stimson left Stevenage to join Gillingham, Julian refused to sign a new contract, stating he wanted to ``keep his options open for the summer''. As a result, he was transfer-listed in January 2008. Despite being on the transfer-list, Julian remained first choice goalkeeper under new manager Peter Taylor until Stevenage's 3--1 home defeat to Torquay United on 12 April 2008, his final appearance of the season.
0	10461	10462	Face with rumours of a counter-attack by Napoleon, he organised the city's defences and then restored order in Paris, facing down the troubles provoked by the occupying troops by deploying mixed bodies of men consisting of both Russian and National Guard troops. On Louis XVIII's arrival on 20 April Rochechouart took leave of the Russian army to offer Louis Louis XVIII's services.	Face with rumours of a counter-attack by Napoleon, he organised the city's defences and then restored order in Paris, facing down the troubles provoked by the occupying troops by deploying mixed bodies of men consisting of both Russian and National Guard troops. On Louis XVIII's arrival on 20 April Rochechouart took leave of the Russian army to offer Louis his services.
1	10462	10463	On Louis XVIII's arrival on 20 April Rochechouart took leave of the Russian army to offer Louis his services. Louis-Victor-L*on de Rochechouart was made mar*chal de camp by Louis XVIII, incorporated into the company of black musketeers and on 29 August made a knight of the Ordre de Saint-Louis. Louis-Victor-L*on de Rochechouart accompanied the king to Ghent during the Hundred Days and on their return on the Second Restoration he rose to chef d'*tat-major to the minister of war, to duc de Feltre, then mar*chal de Gouvion-Saint-Cyr, and then to the duc de Feltre when Rochechouart's adoptive father the duke of Richelieu was made prime minister.	On Louis XVIII's arrival on 20 April Rochechouart took leave of the Russian army to offer Louis his services. Louis-Victor-L*on de Rochechouart was made mar*chal de camp by Louis XVIII, incorporated into the company of black musketeers and on 29 August made a knight of the Ordre de Saint-Louis. He accompanied the king to Ghent during the Hundred Days and on their return on the Second Restoration he rose to chef d'*tat-major to the minister of war, to duc de Feltre, then mar*chal de Gouvion-Saint-Cyr, and then to the duc de Feltre when Rochechouart's adoptive father the duke of Richelieu was made prime minister.
0	10463	10464	Author Joel Kovel wrote that The Primal Scream shows that Janov is one of several figures in the history of psychotherapy who have come to be seen as savior figures, noting that the book had received ``extravagant praise'' from the Chattanooga Times and the Berkeley Gazette, both of which compared Janov to Freud. Janov credited Janov with tapping a ``bedrock of great emotional power.''	Author Joel Kovel wrote that The Primal Scream shows that Janov is one of several figures in the history of psychotherapy who have come to be seen as savior figures, noting that the book had received ``extravagant praise'' from the Chattanooga Times and the Berkeley Gazette, both of which compared Janov to Freud. He credited Janov with tapping a ``bedrock of great emotional power.''
0	10464	10465	In an interview with The Guardian, Mohammed bin Hammam stated he might run against the incumbent president Sepp Blatter for the presidency of FIFA which will be decided during the 61st FIFA Congress between 31 May and 1 June 2011. He told the Guardian: ``People have to try change. Change is good.'' Bin Hammam said that Blatter was ``an experienced person, Bin Hammam has made significant contribution to football worldwide but I believe there is a time limit for everything.	In an interview with The Guardian, Mohammed bin Hammam stated he might run against the incumbent president Sepp Blatter for the presidency of FIFA which will be decided during the 61st FIFA Congress between 31 May and 1 June 2011. He told the Guardian: ``People have to try change. Change is good.'' Bin Hammam said that Blatter was ``an experienced person, he has made significant contribution to football worldwide but I believe there is a time limit for everything.
1	10465	10466	The von Trapp family had no control over how they were depicted in the film and stage musical, having given up the rights to their story to a German producer in the 1950s who then sold the rights to American producers. Robert Wise met with Maria von Trapp and made it clear, according to a memo to Richard Zanuck, that Robert Wise was not making a ``documentary or realistic movie'' about her family, and that he would make the film with ``complete dramatic freedom'' in order to produce a ``fine and moving film''--one they could all be proud of.	The von Trapp family had no control over how they were depicted in the film and stage musical, having given up the rights to their story to a German producer in the 1950s who then sold the rights to American producers. Robert Wise met with Maria von Trapp and made it clear, according to a memo to Richard Zanuck, that he was not making a ``documentary or realistic movie'' about her family, and that he would make the film with ``complete dramatic freedom'' in order to produce a ``fine and moving film''--one they could all be proud of.
0	10466	10467	Bosley Crowther, in The New York Times, criticized the film's ``romantic nonsense and sentiment'', the children's ``artificial roles'', and Robert Wise's ``cosy-cum-corny'' direction. Judith Crist, in a biting review in the New York Herald Tribune, dismissed the movie as ``icky sticky'' and designed for ``the five to seven set and their mommies''. In Judith Crist's review for McCall's magazine, Pauline Kael called the film ``the sugar-coated lie people seem to want to eat'', and that audiences have ``turned into emotional and aesthetic imbeciles when we hear ourselves humming the sickly, goody-goody songs''.	Bosley Crowther, in The New York Times, criticized the film's ``romantic nonsense and sentiment'', the children's ``artificial roles'', and Robert Wise's ``cosy-cum-corny'' direction. Judith Crist, in a biting review in the New York Herald Tribune, dismissed the movie as ``icky sticky'' and designed for ``the five to seven set and their mommies''. In her review for McCall's magazine, Pauline Kael called the film ``the sugar-coated lie people seem to want to eat'', and that audiences have ``turned into emotional and aesthetic imbeciles when we hear ourselves humming the sickly, goody-goody songs''.
1	10467	10468	His grandson was Adam Walays who in turn had two sons, the eldest of whom succeeded to the family estates in Ayrshire. Adam's younger son was Malcolm Wallace who received the lands of Auchinbothie and Elderslie in Renfrewshire. Malcolm Wallace appears in the Ragman Rolls of 1296 paying allegiance to Edward I of England, however later Malcolm Wallace was one of the few Scottish nobles who refused to submit to Edward and as a result he and his son, Andrew, were executed.	His grandson was Adam Walays who in turn had two sons, the eldest of whom succeeded to the family estates in Ayrshire. Adam's younger son was Malcolm Wallace who received the lands of Auchinbothie and Elderslie in Renfrewshire. Malcolm Wallace appears in the Ragman Rolls of 1296 paying allegiance to Edward I of England, however later he was one of the few Scottish nobles who refused to submit to Edward and as a result he and his son, Andrew, were executed.
1	10468	10469	Her third album Maba followed in 2004, and she is currently working on a new album. Nana is also a dancer, and famous for her heavily choreographed videos. In 2007, it was announced that Nana would be a judge on Idols West Africa, alongside Nigerian Dede Mabiaku and American Dan Foster; at twenty-seven, Nana was one of the youngest judges in Idols history.	Her third album Maba followed in 2004, and she is currently working on a new album. Nana is also a dancer, and famous for her heavily choreographed videos. In 2007, it was announced that Nana would be a judge on Idols West Africa, alongside Nigerian Dede Mabiaku and American Dan Foster; at twenty-seven, she was one of the youngest judges in Idols history.
0	10469	10470	In 1977, Hung was given his first lead role in a Golden Harvest production, in the film Shaolin Plot. His next film, released the same year, was also his directorial debut, The Iron-Fisted Monk, one of the earliest kung fu comedies. In 1978, Raymond Chow gave Hung the task of completing the fight co-ordination for the re-shoot of Game of Death, the film Bruce Lee was unable to complete before Hung's death in 1973.	In 1977, Hung was given his first lead role in a Golden Harvest production, in the film Shaolin Plot. His next film, released the same year, was also his directorial debut, The Iron-Fisted Monk, one of the earliest kung fu comedies. In 1978, Raymond Chow gave Hung the task of completing the fight co-ordination for the re-shoot of Game of Death, the film Bruce Lee was unable to complete before his death in 1973.
0	10470	10471	The report quotes Brian Naranjo of the University of California, Los Angeles to the effect that neutron energy spectrum reported in the 2006 paper by Taleyarkhan, et al. was statistically inconsistent with neutrons produced by the proposed fusion reaction and instead highly consistent with neutrons produced by the radioactive decay of Californium 252, an isotope commonly used as a laboratory neutron source . The response of Taleyarkhan et al., published in Physical Review Letters, attempts to refute Naranjo's hypothesis as to the cause of the neutrons detected. Tsoukalas, head of the School of Nuclear Engineering at Purdue, and several of Naranjo's colleagues at Purdue, had convinced Taleyarkhan to move to Purdue and attempt a joint replication.	The report quotes Brian Naranjo of the University of California, Los Angeles to the effect that neutron energy spectrum reported in the 2006 paper by Taleyarkhan, et al. was statistically inconsistent with neutrons produced by the proposed fusion reaction and instead highly consistent with neutrons produced by the radioactive decay of Californium 252, an isotope commonly used as a laboratory neutron source . The response of Taleyarkhan et al., published in Physical Review Letters, attempts to refute Naranjo's hypothesis as to the cause of the neutrons detected. Tsoukalas, head of the School of Nuclear Engineering at Purdue, and several of his colleagues at Purdue, had convinced Taleyarkhan to move to Purdue and attempt a joint replication.
1	10471	10472	William M. Bugg, emeritus physics professor at the University of Tennessee also traveled to Taleyarkhan's lab to repeat the experiment with his equipment. He also reported neutron emission, using plastic neutron detectors. Taleyarkhan claimed these visits counted as independent replications by experts, but Forringer later recognized that he was not an expert, and Bugg later said that Taleyarkhan performed the experiments and Bugg had only watched.	William M. Bugg, emeritus physics professor at the University of Tennessee also traveled to Taleyarkhan's lab to repeat the experiment with his equipment. He also reported neutron emission, using plastic neutron detectors. Taleyarkhan claimed these visits counted as independent replications by experts, but Forringer later recognized that he was not an expert, and Bugg later said that Taleyarkhan performed the experiments and he had only watched.
1	10472	10473	This information was instrumental in safety improvements within the manufacturing of aircraft engines, the development of military fighter canopies, and the creation of runway management plans. Laybourne's skills in forensic ornithology helped solve around 1,000 cases of bird-related airplane crashes a year. In addition to Laybourne's employers, Laybourne's expertise aided the Federal Aviation Administration, the Federal Bureau of Investigation, General Electric, the National Transportation Safety Board, Pratt and Whitney, and Rolls-Royce.	This information was instrumental in safety improvements within the manufacturing of aircraft engines, the development of military fighter canopies, and the creation of runway management plans. Laybourne's skills in forensic ornithology helped solve around 1,000 cases of bird-related airplane crashes a year. In addition to her employers, Laybourne's expertise aided the Federal Aviation Administration, the Federal Bureau of Investigation, General Electric, the National Transportation Safety Board, Pratt and Whitney, and Rolls-Royce.
1	10473	10474	In that job, which involved him in the early electrical recording process, he met Jay Wilbur (James Edward Wilbur), a dance bandleader who interested him in the technical side of recording. The company folded, and Wilkinson took a job in charge of the recorded music at an ice rink in Brighton. Wilbur had joined Crystalate, another record company, and invited Wilkinson to join Wilbur at its studios in Hampstead.	In that job, which involved him in the early electrical recording process, he met Jay Wilbur (James Edward Wilbur), a dance bandleader who interested him in the technical side of recording. The company folded, and Wilkinson took a job in charge of the recorded music at an ice rink in Brighton. Wilbur had joined Crystalate, another record company, and invited Wilkinson to join him at its studios in Hampstead.
1	10474	10475	The midnight dash went one and a half blocks to Annie's Paramount Steak House where the racers ran upstairs for a shot of schnapps, then down the stairs and back down the street to JR's. Clinton Winter won the race and a bottle of champagne. Dave Perruzza, general manager of JR.'s organized the event for its first 25 years. Dave Perruzza organized hundreds of volunteers to help carry out the event and clean up afterward.	The midnight dash went one and a half blocks to Annie's Paramount Steak House where the racers ran upstairs for a shot of schnapps, then down the stairs and back down the street to JR's. Clinton Winter won the race and a bottle of champagne. Dave Perruzza, general manager of JR.'s organized the event for its first 25 years. He organized hundreds of volunteers to help carry out the event and clean up afterward.
0	10475	10476	He can be heard on the Bill Handel Show on KFI AM 640 Radio, and XTRA Sports AM 570 in Los Angeles. He lives in Reno, Nevada, and does these shows via ISDN from a studio in Reno. With the departure of Paul T. Wall back to Guam, Rich has become increasingly verbal about Paul T. Wall's liberal political views and is a supporter of U.S. President Barack Obama.	He can be heard on the Bill Handel Show on KFI AM 640 Radio, and XTRA Sports AM 570 in Los Angeles. He lives in Reno, Nevada, and does these shows via ISDN from a studio in Reno. With the departure of Paul T. Wall back to Guam, Rich has become increasingly verbal about his liberal political views and is a supporter of U.S. President Barack Obama.
0	10476	10477	Brent was born at Rotherhithe on 21 Aug. 1808, and was the eldest son of a father of the same name, a shipbuilder there, who about the year 1821 removed to Canterbury, and became thrice mayor of the city and deputy-lieutenant of the county. His mother was Susannah, third daughter of the Rev. Sampson Kingsford of Sturry, near Canterbury. In Sampson Kingsford's early days Brent carried on the business of a miller, occupied for many years a seat on the council of the Canterbury corporation, and was elected an alderman, but resigned that position on being appointed city treasurer.	Brent was born at Rotherhithe on 21 Aug. 1808, and was the eldest son of a father of the same name, a shipbuilder there, who about the year 1821 removed to Canterbury, and became thrice mayor of the city and deputy-lieutenant of the county. His mother was Susannah, third daughter of the Rev. Sampson Kingsford of Sturry, near Canterbury. In his early days Brent carried on the business of a miller, occupied for many years a seat on the council of the Canterbury corporation, and was elected an alderman, but resigned that position on being appointed city treasurer.
1	10477	10478	On February 13, 1933, Ecklund defeated Chick McBride in rounds two and three at the Bremerton Athletic Club and subsequently in Silverdale, Washington on February 23, 1933. Jack Kracken is best remembered as the first boxer defeated by Joe Louis on July 4, 1934 in the first round of a scheduled six-round bout at Bacon Casino on Chicago's South Side. Kracken was one of Chicago's top heavyweights at the time Jack Kracken fought Louis.	On February 13, 1933, Ecklund defeated Chick McBride in rounds two and three at the Bremerton Athletic Club and subsequently in Silverdale, Washington on February 23, 1933. Jack Kracken is best remembered as the first boxer defeated by Joe Louis on July 4, 1934 in the first round of a scheduled six-round bout at Bacon Casino on Chicago's South Side. Kracken was one of Chicago's top heavyweights at the time he fought Louis.
0	10478	10479	To add insult to injury, she reminds Josh about the job offer aloud to everyone, especially Clay. Even though Josh says he said no, the surrounding employees angrily ignore and shun him. Tracey reveals that she was given the same offer but explicitly rejected it where Josh kept it open. Feeling betrayed about what Josh heard from Carol, Clay rushes off with Savannah's emotionally unstable pimp Trina (Jillian Bell) to party elsewhere, though Trina is more interested in robbing Clay of his wealth that he is actually keeping on his person.	To add insult to injury, she reminds Josh about the job offer aloud to everyone, especially Clay. Even though Josh says he said no, the surrounding employees angrily ignore and shun him. Tracey reveals that she was given the same offer but explicitly rejected it where Josh kept it open. Feeling betrayed about what he heard from Carol, Clay rushes off with Savannah's emotionally unstable pimp Trina (Jillian Bell) to party elsewhere, though Trina is more interested in robbing Clay of his wealth that he is actually keeping on his person.
1	10479	10480	Clay ends up racing Trina's car towards an opening drawbridge, attempting to jump the gap, a feat he'd earlier mentioned to Josh. Josh drives Mary's minivan alongside him, and tries to convince Clay not to jump, but he is still angered and heartbroken from Carol offering Josh the job, as much as remembering Mary's insults.	Clay ends up racing Trina's car towards an opening drawbridge, attempting to jump the gap, a feat he'd earlier mentioned to Josh. Josh drives Mary's minivan alongside him, and tries to convince Clay not to jump, but he is still angered and heartbroken from Carol offering Josh the job, as much as remembering her insults.
1	10480	10481	Mine Ha-Ha (2005) as Hidalla Spooks (2004) (TV series) guest starring as Jemma Roberts Rosemary & Thyme (2004, TV series) guest starring as Fern The Lost Prince (2003, TV) Invitation to the Waltz (2001, radio play) The Young Ambassadors (1998, radio play) Nighy was born in London, the daughter of actors Bill Nighy and Diana Quick. Nighy was educated at the City of London School for Girls and Westminster School.	Mine Ha-Ha (2005) as Hidalla Spooks (2004) (TV series) guest starring as Jemma Roberts Rosemary & Thyme (2004, TV series) guest starring as Fern The Lost Prince (2003, TV) Invitation to the Waltz (2001, radio play) The Young Ambassadors (1998, radio play) Nighy was born in London, the daughter of actors Bill Nighy and Diana Quick. She was educated at the City of London School for Girls and Westminster School.
1	10481	10482	Their deaths- triggered by Sinclair's fear-inducing henchman Scarecrone causing them to remember the mugging, driving them to flee Chill by running off their balcony- prompt Bruce to become Batman to investigate, Gordon having written their deaths off as an accident and Bruce unwilling to investigate himself because of the risk to his new wife, Julie Madison. In the Flashpoint event, an alternate timeline is created where among other massive changes, Thomas Wayne rather than Bruce appears as Batman. Details after the events of Thomas Wayne's son's death remains ambiguous, but Thomas is shown to have Joe Chill's gun in the Batcave's trophy display, suggesting Thomas got his revenge.	Their deaths- triggered by Sinclair's fear-inducing henchman Scarecrone causing them to remember the mugging, driving them to flee Chill by running off their balcony- prompt Bruce to become Batman to investigate, Gordon having written their deaths off as an accident and Bruce unwilling to investigate himself because of the risk to his new wife, Julie Madison. In the Flashpoint event, an alternate timeline is created where among other massive changes, Thomas Wayne rather than Bruce appears as Batman. Details after the events of his son's death remains ambiguous, but Thomas is shown to have Joe Chill's gun in the Batcave's trophy display, suggesting Thomas got his revenge.
1	10482	10483	It notes that, ``the failure to convey adequately the disparity in the Israeli and Palestinian experience, (reflects) the fact that one side is in control and the other lives under occupation''. Writing in the Financial Times, Philip Stephens, one of the panellists, later accused the BBC's director-general, Mark Thompson, of misrepresenting the panel's conclusions. Philip Stephens further opined ``My sense is that BBC news reporting has also lost a once iron-clad commitment to objectivity and a necessary respect for the democratic process.	It notes that, ``the failure to convey adequately the disparity in the Israeli and Palestinian experience, (reflects) the fact that one side is in control and the other lives under occupation''. Writing in the Financial Times, Philip Stephens, one of the panellists, later accused the BBC's director-general, Mark Thompson, of misrepresenting the panel's conclusions. He further opined ``My sense is that BBC news reporting has also lost a once iron-clad commitment to objectivity and a necessary respect for the democratic process.
1	10483	10484	Kelly was found dead, by suicide, in a field close to his home early on 18 July. An inquiry led by Lord Hutton was announced by the British government the following day to investigate the circumstances leading to Kelly's death, concluding that ``Dr. Kelly took his own life.'' In Lord Hutton's report on 28 January 2004, Lord Hutton concluded that Gilligan's original accusation was ``unfounded'' and the BBC's editorial and management processes were ``defective''.	Kelly was found dead, by suicide, in a field close to his home early on 18 July. An inquiry led by Lord Hutton was announced by the British government the following day to investigate the circumstances leading to Kelly's death, concluding that ``Dr. Kelly took his own life.'' In his report on 28 January 2004, Lord Hutton concluded that Gilligan's original accusation was ``unfounded'' and the BBC's editorial and management processes were ``defective''.
0	10484	10485	While not the box office success of 20th Century Fox's Shirley Temple or Jane Withers, Virginia Weidler still has a loyal following to this day. In 2012, the Virginia Weidler Remembrance Society was created to honor Jane Withers's life and career.	While not the box office success of 20th Century Fox's Shirley Temple or Jane Withers, Virginia Weidler still has a loyal following to this day. In 2012, the Virginia Weidler Remembrance Society was created to honor her life and career.
0	10485	10486	Named ''Prince consort of French chanson`` by Camille Couteau in the newspaper Le Saule in January 2011 or compared to Berlioz by *ric Loret (''If Gainsbourg was Chopin``, Lib*ration, May 2010), Areski has also collaborated with Barbara, Georges Moustaki or Sapho. With Camille Couteau  he contributed to the Voix de la M*diterran*e festival in Lod*ve.	Named ''Prince consort of French chanson`` by Camille Couteau in the newspaper Le Saule in January 2011 or compared to Berlioz by *ric Loret (''If Gainsbourg was Chopin``, Lib*ration, May 2010), Areski has also collaborated with Barbara, Georges Moustaki or Sapho. With her, he contributed to the Voix de la M*diterran*e festival in Lod*ve.
